text,label
C-123213 PartyA_196 PartyB_79,MediumRisk
C-115439 PartyA_278 PartyB_91,HighRisk
C-123484 PartyA_268 PartyB_169,MediumRisk
C-118756 PartyA_15 PartyB_159,MediumRisk
C-100636 PartyA_29 PartyB_264,MediumRisk
C-108983 PartyA_123 PartyB_202,MediumRisk
C-112517 PartyA_143 PartyB_234,MediumRisk
C-103219 PartyA_220 PartyB_295,MediumRisk
C-100246 PartyA_212 PartyB_199,MediumRisk
C-106282 PartyA_54 PartyB_150,MediumRisk
C-118572 PartyA_62 PartyB_239,MediumRisk
C-118660 PartyA_232 PartyB_192,HighRisk
C-124917 PartyA_278 PartyB_215,MediumRisk
C-101193 PartyA_68 PartyB_43,HighRisk
C-100045 PartyA_3 PartyB_55,HighRisk
C-122798 PartyA_215 PartyB_18,MediumRisk
C-122117 PartyA_112 PartyB_91,MediumRisk
C-100976 PartyA_45 PartyB_121,HighRisk
C-113251 PartyA_150 PartyB_239,MediumRisk
C-118288 PartyA_213 PartyB_103,MediumRisk
C-113866 PartyA_175 PartyB_78,HighRisk
C-106786 PartyA_114 PartyB_53,MediumRisk
C-115532 PartyA_29 PartyB_73,LowRisk
C-102963 PartyA_223 PartyB_195,MediumRisk
C-105563 PartyA_201 PartyB_215,MediumRisk
C-119849 PartyA_274 PartyB_201,MediumRisk
C-109776 PartyA_258 PartyB_58,HighRisk
C-120711 PartyA_134 PartyB_279,MediumRisk
C-121893 PartyA_72 PartyB_230,MediumRisk
C-104515 PartyA_98 PartyB_11,MediumRisk
C-109581 PartyA_205 PartyB_136,MediumRisk
C-114267 PartyA_235 PartyB_99,LowRisk
C-122975 PartyA_43 PartyB_118,HighRisk
C-101975 PartyA_52 PartyB_128,HighRisk
C-112104 PartyA_256 PartyB_127,MediumRisk
C-105121 PartyA_26 PartyB_290,MediumRisk
C-120249 PartyA_16 PartyB_42,MediumRisk
C-118563 PartyA_121 PartyB_215,MediumRisk
C-112603 PartyA_156 PartyB_50,MediumRisk
C-123186 PartyA_158 PartyB_8,MediumRisk
C-117624 PartyA_176 PartyB_107,HighRisk
C-111906 PartyA_38 PartyB_209,HighRisk
C-106889 PartyA_92 PartyB_198,MediumRisk
C-120418 PartyA_227 PartyB_234,HighRisk
C-122476 PartyA_134 PartyB_285,MediumRisk
C-115569 PartyA_167 PartyB_42,MediumRisk
C-111032 PartyA_135 PartyB_236,MediumRisk
C-107616 PartyA_41 PartyB_175,LowRisk
C-105720 PartyA_178 PartyB_46,MediumRisk
C-120861 PartyA_98 PartyB_96,HighRisk
C-110239 PartyA_50 PartyB_182,MediumRisk
C-101751 PartyA_82 PartyB_4,MediumRisk
C-114404 PartyA_299 PartyB_209,HighRisk
C-119228 PartyA_142 PartyB_194,HighRisk
C-114912 PartyA_102 PartyB_156,MediumRisk
C-124506 PartyA_86 PartyB_125,HighRisk
C-100432 PartyA_108 PartyB_83,MediumRisk
C-111591 PartyA_166 PartyB_160,HighRisk
C-105167 PartyA_78 PartyB_186,HighRisk
C-107600 PartyA_290 PartyB_59,MediumRisk
C-118781 PartyA_61 PartyB_60,MediumRisk
C-123606 PartyA_255 PartyB_275,LowRisk
C-101832 PartyA_281 PartyB_43,MediumRisk
C-112670 PartyA_8 PartyB_269,MediumRisk
C-116904 PartyA_274 PartyB_176,HighRisk
C-109632 PartyA_273 PartyB_35,MediumRisk
C-118484 PartyA_45 PartyB_157,MediumRisk
C-121163 PartyA_207 PartyB_4,MediumRisk
C-118325 PartyA_36 PartyB_210,MediumRisk
C-110264 PartyA_192 PartyB_129,HighRisk
C-100037 PartyA_15 PartyB_60,HighRisk
C-116320 PartyA_112 PartyB_81,HighRisk
C-108768 PartyA_136 PartyB_268,MediumRisk
C-119667 PartyA_115 PartyB_172,MediumRisk
C-106203 PartyA_8 PartyB_240,LowRisk
C-103988 PartyA_96 PartyB_212,MediumRisk
C-122171 PartyA_215 PartyB_204,HighRisk
C-116551 PartyA_270 PartyB_297,MediumRisk
C-104593 PartyA_162 PartyB_69,LowRisk
C-100713 PartyA_95 PartyB_228,MediumRisk
C-100559 PartyA_269 PartyB_159,MediumRisk
C-120057 PartyA_17 PartyB_132,MediumRisk
C-113254 PartyA_227 PartyB_126,HighRisk
C-113375 PartyA_130 PartyB_147,MediumRisk
C-118549 PartyA_68 PartyB_16,HighRisk
C-102335 PartyA_105 PartyB_122,HighRisk
C-113091 PartyA_86 PartyB_123,HighRisk
C-115868 PartyA_94 PartyB_167,MediumRisk
C-112612 PartyA_219 PartyB_242,MediumRisk
C-118080 PartyA_151 PartyB_98,MediumRisk
C-113742 PartyA_190 PartyB_186,HighRisk
C-108831 PartyA_86 PartyB_37,HighRisk
C-120636 PartyA_186 PartyB_125,HighRisk
C-106131 PartyA_140 PartyB_159,LowRisk
C-109073 PartyA_197 PartyB_199,MediumRisk
C-107002 PartyA_286 PartyB_274,MediumRisk
C-119908 PartyA_51 PartyB_148,HighRisk
C-113092 PartyA_97 PartyB_19,HighRisk
C-119801 PartyA_16 PartyB_89,MediumRisk
C-108759 PartyA_120 PartyB_156,MediumRisk
C-120253 PartyA_191 PartyB_211,MediumRisk
C-124113 PartyA_250 PartyB_37,MediumRisk
C-110437 PartyA_42 PartyB_1,HighRisk
C-123037 PartyA_40 PartyB_91,MediumRisk
C-112672 PartyA_43 PartyB_20,LowRisk
C-112357 PartyA_135 PartyB_181,MediumRisk
C-102506 PartyA_195 PartyB_63,LowRisk
C-108330 PartyA_247 PartyB_27,MediumRisk
C-107432 PartyA_49 PartyB_82,MediumRisk
C-112428 PartyA_242 PartyB_260,LowRisk
C-119007 PartyA_274 PartyB_32,HighRisk
C-108431 PartyA_70 PartyB_54,LowRisk
C-113017 PartyA_242 PartyB_102,MediumRisk
C-102670 PartyA_258 PartyB_251,MediumRisk
C-113879 PartyA_274 PartyB_51,MediumRisk
C-103747 PartyA_137 PartyB_70,MediumRisk
C-111600 PartyA_56 PartyB_149,MediumRisk
C-101597 PartyA_108 PartyB_48,MediumRisk
C-119641 PartyA_59 PartyB_69,MediumRisk
C-113385 PartyA_160 PartyB_108,LowRisk
C-104490 PartyA_250 PartyB_193,MediumRisk
C-114293 PartyA_229 PartyB_287,MediumRisk
C-123681 PartyA_120 PartyB_160,MediumRisk
C-114641 PartyA_235 PartyB_71,MediumRisk
C-115846 PartyA_80 PartyB_117,MediumRisk
C-114080 PartyA_180 PartyB_271,MediumRisk
C-115650 PartyA_102 PartyB_2,MediumRisk
C-109372 PartyA_131 PartyB_151,MediumRisk
C-124460 PartyA_13 PartyB_212,MediumRisk
C-106007 PartyA_244 PartyB_8,MediumRisk
C-121434 PartyA_51 PartyB_68,MediumRisk
C-104302 PartyA_235 PartyB_32,HighRisk
C-103006 PartyA_111 PartyB_291,MediumRisk
C-117952 PartyA_62 PartyB_282,MediumRisk
C-108282 PartyA_78 PartyB_179,MediumRisk
C-120403 PartyA_7 PartyB_227,HighRisk
C-113285 PartyA_209 PartyB_268,MediumRisk
C-123889 PartyA_295 PartyB_2,MediumRisk
C-101690 PartyA_141 PartyB_195,MediumRisk
C-116582 PartyA_91 PartyB_33,MediumRisk
C-100625 PartyA_103 PartyB_193,MediumRisk
C-107523 PartyA_267 PartyB_116,MediumRisk
C-105830 PartyA_112 PartyB_162,LowRisk
C-124845 PartyA_16 PartyB_202,HighRisk
C-117712 PartyA_294 PartyB_102,HighRisk
C-101741 PartyA_271 PartyB_225,MediumRisk
C-101559 PartyA_2 PartyB_123,MediumRisk
C-113313 PartyA_97 PartyB_67,MediumRisk
C-105006 PartyA_174 PartyB_52,MediumRisk
C-113528 PartyA_136 PartyB_232,LowRisk
C-118740 PartyA_6 PartyB_298,LowRisk
C-102829 PartyA_234 PartyB_248,MediumRisk
C-118878 PartyA_226 PartyB_54,MediumRisk
C-123984 PartyA_230 PartyB_114,MediumRisk
C-119814 PartyA_115 PartyB_286,HighRisk
C-102107 PartyA_107 PartyB_258,MediumRisk
C-121117 PartyA_275 PartyB_229,MediumRisk
C-114878 PartyA_283 PartyB_98,MediumRisk
C-116561 PartyA_22 PartyB_188,HighRisk
C-122519 PartyA_199 PartyB_206,MediumRisk
C-122316 PartyA_149 PartyB_295,HighRisk
C-122504 PartyA_239 PartyB_237,MediumRisk
C-111878 PartyA_232 PartyB_10,MediumRisk
C-124684 PartyA_31 PartyB_113,MediumRisk
C-114240 PartyA_182 PartyB_91,MediumRisk
C-110447 PartyA_107 PartyB_153,MediumRisk
C-112561 PartyA_121 PartyB_125,MediumRisk
C-118462 PartyA_127 PartyB_50,HighRisk
C-113936 PartyA_243 PartyB_203,MediumRisk
C-107939 PartyA_137 PartyB_45,HighRisk
C-116141 PartyA_107 PartyB_44,MediumRisk
C-113532 PartyA_213 PartyB_291,HighRisk
C-108027 PartyA_151 PartyB_164,MediumRisk
C-103413 PartyA_176 PartyB_16,MediumRisk
C-118834 PartyA_87 PartyB_260,MediumRisk
C-115844 PartyA_200 PartyB_150,MediumRisk
C-118418 PartyA_249 PartyB_297,HighRisk
C-100906 PartyA_77 PartyB_207,MediumRisk
C-109228 PartyA_43 PartyB_136,MediumRisk
C-111885 PartyA_242 PartyB_77,MediumRisk
C-122486 PartyA_138 PartyB_17,MediumRisk
C-100760 PartyA_63 PartyB_104,MediumRisk
C-103118 PartyA_43 PartyB_208,MediumRisk
C-100986 PartyA_40 PartyB_186,MediumRisk
C-112614 PartyA_234 PartyB_34,MediumRisk
C-110483 PartyA_258 PartyB_288,MediumRisk
C-107952 PartyA_286 PartyB_96,MediumRisk
C-116139 PartyA_67 PartyB_70,LowRisk
C-100324 PartyA_31 PartyB_12,LowRisk
C-122961 PartyA_170 PartyB_114,MediumRisk
C-123282 PartyA_198 PartyB_107,LowRisk
C-114179 PartyA_296 PartyB_295,HighRisk
C-119547 PartyA_10 PartyB_84,MediumRisk
C-121906 PartyA_283 PartyB_247,MediumRisk
C-110245 PartyA_160 PartyB_86,MediumRisk
C-100295 PartyA_6 PartyB_84,HighRisk
C-115468 PartyA_206 PartyB_294,HighRisk
C-116477 PartyA_116 PartyB_166,HighRisk
C-116903 PartyA_113 PartyB_286,HighRisk
C-123761 PartyA_82 PartyB_286,MediumRisk
C-113793 PartyA_266 PartyB_16,MediumRisk
C-111735 PartyA_133 PartyB_252,HighRisk
C-113030 PartyA_218 PartyB_235,MediumRisk
C-101785 PartyA_209 PartyB_141,HighRisk
C-114003 PartyA_38 PartyB_124,HighRisk
C-104382 PartyA_38 PartyB_52,HighRisk
C-102258 PartyA_106 PartyB_102,MediumRisk
C-105318 PartyA_27 PartyB_287,MediumRisk
C-105854 PartyA_278 PartyB_135,MediumRisk
C-119536 PartyA_137 PartyB_285,MediumRisk
C-109476 PartyA_83 PartyB_249,HighRisk
C-117990 PartyA_88 PartyB_13,MediumRisk
C-109554 PartyA_133 PartyB_274,HighRisk
C-118366 PartyA_41 PartyB_9,MediumRisk
C-109904 PartyA_113 PartyB_135,MediumRisk
C-122776 PartyA_111 PartyB_180,MediumRisk
C-105733 PartyA_110 PartyB_131,HighRisk
C-105769 PartyA_286 PartyB_268,MediumRisk
C-112646 PartyA_190 PartyB_141,MediumRisk
C-115321 PartyA_195 PartyB_31,MediumRisk
C-124938 PartyA_200 PartyB_270,LowRisk
C-123442 PartyA_108 PartyB_219,HighRisk
C-115698 PartyA_232 PartyB_163,MediumRisk
C-113425 PartyA_133 PartyB_251,HighRisk
C-108741 PartyA_117 PartyB_255,MediumRisk
C-116480 PartyA_125 PartyB_128,LowRisk
C-108462 PartyA_249 PartyB_130,MediumRisk
C-107986 PartyA_158 PartyB_293,MediumRisk
C-115012 PartyA_217 PartyB_209,HighRisk
C-113096 PartyA_37 PartyB_143,LowRisk
C-121855 PartyA_164 PartyB_76,HighRisk
C-103574 PartyA_86 PartyB_238,MediumRisk
C-115234 PartyA_63 PartyB_15,HighRisk
C-124290 PartyA_293 PartyB_81,MediumRisk
C-107407 PartyA_68 PartyB_237,MediumRisk
C-105308 PartyA_284 PartyB_194,HighRisk
C-112544 PartyA_29 PartyB_126,HighRisk
C-120001 PartyA_152 PartyB_289,MediumRisk
C-107313 PartyA_109 PartyB_197,HighRisk
C-102648 PartyA_240 PartyB_229,MediumRisk
C-102586 PartyA_188 PartyB_265,MediumRisk
C-115458 PartyA_95 PartyB_239,HighRisk
C-108903 PartyA_159 PartyB_229,MediumRisk
C-123551 PartyA_204 PartyB_181,LowRisk
C-119441 PartyA_150 PartyB_137,MediumRisk
C-106576 PartyA_62 PartyB_156,MediumRisk
C-103160 PartyA_143 PartyB_264,HighRisk
C-114328 PartyA_56 PartyB_236,HighRisk
C-111009 PartyA_213 PartyB_233,MediumRisk
C-103182 PartyA_149 PartyB_66,HighRisk
C-114658 PartyA_299 PartyB_177,MediumRisk
C-105086 PartyA_241 PartyB_106,HighRisk
C-111672 PartyA_214 PartyB_35,HighRisk
C-102377 PartyA_254 PartyB_139,HighRisk
C-104803 PartyA_182 PartyB_11,MediumRisk
C-118761 PartyA_38 PartyB_286,MediumRisk
C-104218 PartyA_215 PartyB_248,MediumRisk
C-105692 PartyA_291 PartyB_181,HighRisk
C-117738 PartyA_125 PartyB_258,MediumRisk
C-115403 PartyA_63 PartyB_63,MediumRisk
C-124009 PartyA_140 PartyB_255,HighRisk
C-105392 PartyA_174 PartyB_71,MediumRisk
C-109116 PartyA_248 PartyB_28,HighRisk
C-114313 PartyA_179 PartyB_287,MediumRisk
C-116647 PartyA_104 PartyB_119,MediumRisk
C-112779 PartyA_266 PartyB_81,MediumRisk
C-112369 PartyA_252 PartyB_5,MediumRisk
C-110615 PartyA_27 PartyB_54,MediumRisk
C-111501 PartyA_254 PartyB_103,HighRisk
C-109371 PartyA_277 PartyB_102,HighRisk
C-123823 PartyA_77 PartyB_211,HighRisk
C-119074 PartyA_296 PartyB_86,MediumRisk
C-113591 PartyA_280 PartyB_152,MediumRisk
C-107378 PartyA_106 PartyB_102,HighRisk
C-119140 PartyA_257 PartyB_187,MediumRisk
C-101754 PartyA_2 PartyB_57,LowRisk
C-122621 PartyA_78 PartyB_166,LowRisk
C-108978 PartyA_119 PartyB_75,HighRisk
C-109266 PartyA_93 PartyB_248,MediumRisk
C-109291 PartyA_112 PartyB_198,HighRisk
C-110538 PartyA_10 PartyB_268,MediumRisk
C-123549 PartyA_103 PartyB_27,HighRisk
C-105372 PartyA_220 PartyB_21,MediumRisk
C-101879 PartyA_37 PartyB_18,MediumRisk
C-115545 PartyA_33 PartyB_102,HighRisk
C-122333 PartyA_158 PartyB_87,MediumRisk
C-101613 PartyA_14 PartyB_13,MediumRisk
C-105829 PartyA_289 PartyB_15,MediumRisk
C-116840 PartyA_291 PartyB_295,MediumRisk
C-111959 PartyA_140 PartyB_205,MediumRisk
C-123162 PartyA_78 PartyB_65,HighRisk
C-116824 PartyA_177 PartyB_271,HighRisk
C-102015 PartyA_93 PartyB_22,MediumRisk
C-117585 PartyA_149 PartyB_128,LowRisk
C-123861 PartyA_177 PartyB_294,LowRisk
C-120830 PartyA_63 PartyB_83,MediumRisk
C-105756 PartyA_24 PartyB_179,MediumRisk
C-100603 PartyA_133 PartyB_53,HighRisk
C-105329 PartyA_129 PartyB_117,HighRisk
C-109753 PartyA_15 PartyB_244,MediumRisk
C-120635 PartyA_255 PartyB_85,MediumRisk
C-100865 PartyA_163 PartyB_21,MediumRisk
C-119100 PartyA_15 PartyB_71,MediumRisk
C-107012 PartyA_66 PartyB_200,HighRisk
C-110824 PartyA_265 PartyB_75,MediumRisk
C-100243 PartyA_138 PartyB_79,MediumRisk
C-117557 PartyA_173 PartyB_263,HighRisk
C-120189 PartyA_116 PartyB_209,MediumRisk
C-116339 PartyA_59 PartyB_262,MediumRisk
C-108298 PartyA_138 PartyB_14,MediumRisk
C-106802 PartyA_139 PartyB_73,MediumRisk
C-110829 PartyA_58 PartyB_29,LowRisk
C-114926 PartyA_76 PartyB_16,MediumRisk
C-120886 PartyA_68 PartyB_39,MediumRisk
C-123528 PartyA_74 PartyB_127,HighRisk
C-123961 PartyA_288 PartyB_163,MediumRisk
C-111220 PartyA_152 PartyB_268,MediumRisk
C-104830 PartyA_151 PartyB_173,MediumRisk
C-117691 PartyA_80 PartyB_258,MediumRisk
C-105344 PartyA_45 PartyB_185,HighRisk
C-105202 PartyA_229 PartyB_270,MediumRisk
C-122051 PartyA_291 PartyB_274,MediumRisk
C-123878 PartyA_41 PartyB_90,MediumRisk
C-123029 PartyA_218 PartyB_140,MediumRisk
C-115316 PartyA_176 PartyB_134,MediumRisk
C-120328 PartyA_57 PartyB_117,MediumRisk
C-112797 PartyA_192 PartyB_86,MediumRisk
C-118347 PartyA_93 PartyB_58,HighRisk
C-115455 PartyA_20 PartyB_95,MediumRisk
C-112151 PartyA_85 PartyB_133,LowRisk
C-114094 PartyA_88 PartyB_51,LowRisk
C-101186 PartyA_182 PartyB_160,MediumRisk
C-103960 PartyA_29 PartyB_222,HighRisk
C-113791 PartyA_46 PartyB_184,MediumRisk
C-103873 PartyA_90 PartyB_194,MediumRisk
C-100179 PartyA_205 PartyB_67,MediumRisk
C-117361 PartyA_18 PartyB_94,MediumRisk
C-114143 PartyA_253 PartyB_53,MediumRisk
C-111028 PartyA_180 PartyB_29,HighRisk
C-120824 PartyA_104 PartyB_41,MediumRisk
C-116937 PartyA_60 PartyB_137,MediumRisk
C-110370 PartyA_174 PartyB_169,HighRisk
C-104793 PartyA_125 PartyB_273,MediumRisk
C-107436 PartyA_166 PartyB_193,MediumRisk
C-117132 PartyA_31 PartyB_290,MediumRisk
C-105958 PartyA_256 PartyB_43,MediumRisk
C-114110 PartyA_30 PartyB_216,MediumRisk
C-101800 PartyA_168 PartyB_191,MediumRisk
C-124770 PartyA_11 PartyB_250,HighRisk
C-114648 PartyA_237 PartyB_79,HighRisk
C-115082 PartyA_196 PartyB_113,HighRisk
C-109449 PartyA_265 PartyB_147,MediumRisk
C-124017 PartyA_118 PartyB_264,LowRisk
C-115647 PartyA_268 PartyB_65,LowRisk
C-106038 PartyA_110 PartyB_155,MediumRisk
C-106502 PartyA_146 PartyB_86,MediumRisk
C-108221 PartyA_227 PartyB_259,MediumRisk
C-124079 PartyA_74 PartyB_99,HighRisk
C-113895 PartyA_87 PartyB_95,HighRisk
C-102801 PartyA_38 PartyB_106,HighRisk
C-123304 PartyA_187 PartyB_91,HighRisk
C-122143 PartyA_102 PartyB_167,HighRisk
C-102922 PartyA_198 PartyB_67,HighRisk
C-122187 PartyA_263 PartyB_272,HighRisk
C-107741 PartyA_230 PartyB_286,HighRisk
C-112856 PartyA_193 PartyB_192,MediumRisk
C-111248 PartyA_180 PartyB_87,LowRisk
C-108469 PartyA_38 PartyB_58,MediumRisk
C-123890 PartyA_279 PartyB_25,HighRisk
C-123108 PartyA_75 PartyB_206,MediumRisk
C-101245 PartyA_68 PartyB_151,LowRisk
C-121313 PartyA_19 PartyB_103,HighRisk
C-104537 PartyA_277 PartyB_169,HighRisk
C-122734 PartyA_154 PartyB_158,MediumRisk
C-119774 PartyA_274 PartyB_224,MediumRisk
C-104053 PartyA_39 PartyB_177,LowRisk
C-105931 PartyA_99 PartyB_146,MediumRisk
C-103239 PartyA_140 PartyB_259,HighRisk
C-112604 PartyA_17 PartyB_14,MediumRisk
C-100108 PartyA_186 PartyB_51,HighRisk
C-118790 PartyA_290 PartyB_42,HighRisk
C-108283 PartyA_246 PartyB_288,MediumRisk
C-122564 PartyA_196 PartyB_120,MediumRisk
C-117547 PartyA_220 PartyB_82,MediumRisk
C-122599 PartyA_149 PartyB_52,LowRisk
C-114728 PartyA_293 PartyB_150,HighRisk
C-121711 PartyA_297 PartyB_256,HighRisk
C-115171 PartyA_255 PartyB_243,MediumRisk
C-122159 PartyA_84 PartyB_221,MediumRisk
C-111319 PartyA_53 PartyB_130,LowRisk
C-117116 PartyA_204 PartyB_300,MediumRisk
C-121146 PartyA_245 PartyB_29,MediumRisk
C-105844 PartyA_280 PartyB_68,MediumRisk
C-103534 PartyA_102 PartyB_178,HighRisk
C-104394 PartyA_256 PartyB_271,MediumRisk
C-105873 PartyA_300 PartyB_81,MediumRisk
C-111330 PartyA_262 PartyB_194,MediumRisk
C-114966 PartyA_156 PartyB_56,LowRisk
C-123040 PartyA_266 PartyB_222,HighRisk
C-119027 PartyA_253 PartyB_143,HighRisk
C-120509 PartyA_275 PartyB_126,MediumRisk
C-120529 PartyA_239 PartyB_12,HighRisk
C-104348 PartyA_223 PartyB_70,MediumRisk
C-103567 PartyA_140 PartyB_77,MediumRisk
C-116047 PartyA_54 PartyB_212,MediumRisk
C-107433 PartyA_18 PartyB_295,MediumRisk
C-116540 PartyA_267 PartyB_163,HighRisk
C-118067 PartyA_245 PartyB_155,MediumRisk
C-109350 PartyA_199 PartyB_121,MediumRisk
C-105150 PartyA_30 PartyB_262,HighRisk
C-119574 PartyA_57 PartyB_75,MediumRisk
C-122066 PartyA_126 PartyB_27,MediumRisk
C-111317 PartyA_111 PartyB_176,LowRisk
C-110057 PartyA_105 PartyB_48,MediumRisk
C-105494 PartyA_173 PartyB_174,MediumRisk
C-122943 PartyA_283 PartyB_51,MediumRisk
C-100973 PartyA_143 PartyB_75,MediumRisk
C-122132 PartyA_5 PartyB_55,MediumRisk
C-104299 PartyA_300 PartyB_138,MediumRisk
C-118960 PartyA_102 PartyB_237,MediumRisk
C-103653 PartyA_176 PartyB_268,HighRisk
C-105872 PartyA_44 PartyB_79,MediumRisk
C-104838 PartyA_229 PartyB_229,MediumRisk
C-122283 PartyA_198 PartyB_281,MediumRisk
C-107598 PartyA_115 PartyB_215,MediumRisk
C-107377 PartyA_285 PartyB_7,LowRisk
C-103036 PartyA_106 PartyB_107,HighRisk
C-101789 PartyA_244 PartyB_209,HighRisk
C-120033 PartyA_209 PartyB_144,MediumRisk
C-121629 PartyA_134 PartyB_94,LowRisk
C-113739 PartyA_35 PartyB_51,MediumRisk
C-113662 PartyA_31 PartyB_91,MediumRisk
C-103088 PartyA_296 PartyB_32,HighRisk
C-106720 PartyA_83 PartyB_237,MediumRisk
C-107195 PartyA_73 PartyB_190,MediumRisk
C-109267 PartyA_114 PartyB_75,HighRisk
C-112872 PartyA_177 PartyB_51,MediumRisk
C-119517 PartyA_262 PartyB_96,MediumRisk
C-114746 PartyA_221 PartyB_267,HighRisk
C-107464 PartyA_232 PartyB_200,HighRisk
C-102825 PartyA_228 PartyB_79,MediumRisk
C-109230 PartyA_241 PartyB_251,HighRisk
C-121373 PartyA_92 PartyB_145,HighRisk
C-106330 PartyA_172 PartyB_48,MediumRisk
C-100010 PartyA_196 PartyB_240,MediumRisk
C-110839 PartyA_238 PartyB_202,MediumRisk
C-105868 PartyA_133 PartyB_256,HighRisk
C-108855 PartyA_113 PartyB_212,MediumRisk
C-101426 PartyA_142 PartyB_102,MediumRisk
C-122509 PartyA_41 PartyB_166,MediumRisk
C-111457 PartyA_295 PartyB_112,MediumRisk
C-122226 PartyA_185 PartyB_241,HighRisk
C-124142 PartyA_157 PartyB_127,MediumRisk
C-104814 PartyA_88 PartyB_30,MediumRisk
C-118766 PartyA_284 PartyB_7,MediumRisk
C-120089 PartyA_26 PartyB_223,HighRisk
C-109407 PartyA_246 PartyB_160,LowRisk
C-117628 PartyA_194 PartyB_126,MediumRisk
C-115462 PartyA_272 PartyB_149,MediumRisk
C-120884 PartyA_8 PartyB_208,MediumRisk
C-110585 PartyA_20 PartyB_231,HighRisk
C-102784 PartyA_43 PartyB_171,HighRisk
C-113023 PartyA_158 PartyB_204,HighRisk
C-123872 PartyA_169 PartyB_273,HighRisk
C-117593 PartyA_210 PartyB_42,HighRisk
C-108515 PartyA_110 PartyB_143,MediumRisk
C-101344 PartyA_100 PartyB_128,HighRisk
C-123033 PartyA_153 PartyB_208,HighRisk
C-112649 PartyA_156 PartyB_49,MediumRisk
C-100372 PartyA_195 PartyB_64,LowRisk
C-115806 PartyA_179 PartyB_46,MediumRisk
C-100909 PartyA_197 PartyB_248,HighRisk
C-114915 PartyA_220 PartyB_117,MediumRisk
C-111798 PartyA_18 PartyB_198,HighRisk
C-120396 PartyA_30 PartyB_186,MediumRisk
C-103399 PartyA_29 PartyB_178,HighRisk
C-100496 PartyA_268 PartyB_35,MediumRisk
C-119672 PartyA_85 PartyB_14,MediumRisk
C-119770 PartyA_276 PartyB_201,HighRisk
C-121034 PartyA_281 PartyB_201,MediumRisk
C-120762 PartyA_263 PartyB_167,HighRisk
C-117757 PartyA_85 PartyB_191,MediumRisk
C-115777 PartyA_168 PartyB_118,LowRisk
C-112359 PartyA_83 PartyB_33,MediumRisk
C-111662 PartyA_232 PartyB_11,HighRisk
C-105302 PartyA_168 PartyB_34,MediumRisk
C-116110 PartyA_72 PartyB_287,MediumRisk
C-111415 PartyA_1 PartyB_113,MediumRisk
C-101244 PartyA_283 PartyB_262,MediumRisk
C-104365 PartyA_184 PartyB_18,HighRisk
C-120827 PartyA_300 PartyB_158,MediumRisk
C-101195 PartyA_214 PartyB_32,HighRisk
C-102990 PartyA_152 PartyB_258,MediumRisk
C-104953 PartyA_252 PartyB_207,LowRisk
C-123030 PartyA_151 PartyB_17,MediumRisk
C-101423 PartyA_97 PartyB_62,HighRisk
C-115704 PartyA_37 PartyB_61,MediumRisk
C-116719 PartyA_118 PartyB_8,MediumRisk
C-115705 PartyA_164 PartyB_118,MediumRisk
C-100256 PartyA_6 PartyB_51,MediumRisk
C-108205 PartyA_261 PartyB_175,MediumRisk
C-123622 PartyA_117 PartyB_1,HighRisk
C-108480 PartyA_67 PartyB_156,MediumRisk
C-106287 PartyA_200 PartyB_177,HighRisk
C-114769 PartyA_63 PartyB_134,MediumRisk
C-117322 PartyA_45 PartyB_84,MediumRisk
C-116948 PartyA_193 PartyB_23,MediumRisk
C-118912 PartyA_206 PartyB_84,MediumRisk
C-120040 PartyA_114 PartyB_283,HighRisk
C-124739 PartyA_127 PartyB_242,MediumRisk
C-115842 PartyA_209 PartyB_37,MediumRisk
C-117314 PartyA_197 PartyB_78,MediumRisk
C-123404 PartyA_36 PartyB_98,MediumRisk
C-113124 PartyA_122 PartyB_202,MediumRisk
C-122869 PartyA_95 PartyB_144,MediumRisk
C-112730 PartyA_206 PartyB_168,MediumRisk
C-112568 PartyA_281 PartyB_45,MediumRisk
C-101232 PartyA_50 PartyB_114,MediumRisk
C-117730 PartyA_275 PartyB_54,HighRisk
C-124368 PartyA_134 PartyB_257,MediumRisk
C-104784 PartyA_63 PartyB_61,MediumRisk
C-113663 PartyA_100 PartyB_95,MediumRisk
C-110867 PartyA_237 PartyB_242,MediumRisk
C-107522 PartyA_145 PartyB_4,HighRisk
C-109304 PartyA_185 PartyB_264,MediumRisk
C-115870 PartyA_114 PartyB_266,MediumRisk
C-121989 PartyA_217 PartyB_285,HighRisk
C-118744 PartyA_36 PartyB_134,HighRisk
C-121451 PartyA_151 PartyB_221,MediumRisk
C-107880 PartyA_136 PartyB_267,MediumRisk
C-122414 PartyA_209 PartyB_68,HighRisk
C-105130 PartyA_13 PartyB_18,MediumRisk
C-105912 PartyA_41 PartyB_51,MediumRisk
C-122579 PartyA_282 PartyB_144,MediumRisk
C-108459 PartyA_110 PartyB_243,LowRisk
C-114872 PartyA_111 PartyB_139,MediumRisk
C-103923 PartyA_194 PartyB_30,MediumRisk
C-113886 PartyA_69 PartyB_22,HighRisk
C-124632 PartyA_9 PartyB_231,MediumRisk
C-106127 PartyA_84 PartyB_297,MediumRisk
C-117647 PartyA_6 PartyB_193,MediumRisk
C-102653 PartyA_86 PartyB_206,HighRisk
C-116861 PartyA_257 PartyB_231,MediumRisk
C-114013 PartyA_300 PartyB_282,HighRisk
C-107819 PartyA_9 PartyB_227,MediumRisk
C-106507 PartyA_198 PartyB_135,MediumRisk
